"","ID","status","word1","word2","word3","response","answer_key","accuracy","rt","attempt","NAtrials","contrast","cswl_list","item","trained","x_dental","Task","recruitmentplatform"
"906","11212","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1175.8999999729,1,NA,"hindi","A","17","0","1","pre-test","sona"
"907","11212","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,958.35500000976,1,NA,"hindi","A","8","1","0","pre-test","sona"
"908","11212","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,637.349999975413,1,NA,"native","A","32","0","1","pre-test","sona"
"909","11212","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,778.794999991078,1,NA,"hindi","A","14","0","1","pre-test","sona"
"910","11212","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,770.974999992177,1,NA,"hindi","A","4","1","1","pre-test","sona"
"911","11212","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1401.3949999935,1,NA,"hindi","A","22","0","0","pre-test","sona"
"912","11212","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,364.584999973886,1,NA,"native","A","25","0","1","pre-test","sona"
"913","11212","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,595.250000013039,1,NA,"hindi","A","7","1","0","pre-test","sona"
"914","11212","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1286.61499998998,1,NA,"native","A","31","0","1","pre-test","sona"
"915","11212","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1596.91000002204,1,NA,"native","A","28","0","1","pre-test","sona"
"916","11212","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1085.13500000117,1,NA,"hindi","A","13","0","1","pre-test","sona"
"917","11212","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1072.43500003824,1,NA,"hindi","A","1","1","1","pre-test","sona"
"918","11212","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1259.710000013,1,NA,"hindi","A","16","0","1","pre-test","sona"
"919","11212","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,745.880000002217,1,NA,"native","A","26","0","1","pre-test","sona"
"920","11212","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,844.039999996312,1,NA,"hindi","A","9","1","0","pre-test","sona"
"921","11212","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,876.280000025872,1,NA,"native","A","30","0","1","pre-test","sona"
"922","11212","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1076.6650000005,1,NA,"hindi","A","23","0","0","pre-test","sona"
"923","11212","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1161.30499995779,1,NA,"hindi","A","11","1","0","pre-test","sona"
"924","11212","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1727.35499998089,1,NA,"hindi","A","18","0","1","pre-test","sona"
"925","11212","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1140.4249999905,1,NA,"native","A","35","0","1","pre-test","sona"
"926","11212","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1356.35499999626,1,NA,"hindi","A","20","0","0","pre-test","sona"
"927","11212","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,808.689999976195,1,NA,"hindi","A","2","1","1","pre-test","sona"
"928","11791","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,2198.57500001672,1,NA,"hindi","A","4","1","1","pre-test","sona"
"929","11791","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1820.11000000057,1,NA,"hindi","A","22","0","0","pre-test","sona"
"930","11791","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1178.40999999316,1,NA,"native","A","25","0","1","pre-test","sona"
"931","11791","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","y","m",0,1888.53999998537,1,NA,"hindi","A","7","1","0","pre-test","sona"
"932","11791","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1237.88999998942,1,NA,"native","A","31","0","1","pre-test","sona"
"933","11791","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1224.88500000327,1,NA,"native","A","28","0","1","pre-test","sona"
"934","11791","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1128.55500000296,1,NA,"hindi","A","13","0","1","pre-test","sona"
"935","11791","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","y","y",1,2161.58499999437,1,NA,"hindi","A","1","1","1","pre-test","sona"
"936","11791","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1260.04499997362,1,NA,"hindi","A","16","0","1","pre-test","sona"
"937","11791","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1576.80499998969,1,NA,"native","A","26","0","1","pre-test","sona"
"938","11791","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,2880.07999997353,1,NA,"hindi","A","9","1","0","pre-test","sona"
"939","11791","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1260.9850000008,1,NA,"native","A","30","0","1","pre-test","sona"
"940","11791","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1322.55000001169,1,NA,"hindi","A","23","0","0","pre-test","sona"
"941","11791","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1716.93999998388,1,NA,"hindi","A","11","1","0","pre-test","sona"
"942","11791","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1717.4750000122,1,NA,"hindi","A","18","0","1","pre-test","sona"
"943","11791","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1035.39499998442,1,NA,"native","A","35","0","1","pre-test","sona"
"944","11791","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1863.7999999919,1,NA,"hindi","A","20","0","0","pre-test","sona"
"945","11791","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","y","y",1,2045.66000000341,1,NA,"hindi","A","2","1","1","pre-test","sona"
"946","11791","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1689.33500000276,1,NA,"hindi","A","12","1","0","pre-test","sona"
"947","11791","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1100.84999998799,1,NA,"native","A","36","0","1","pre-test","sona"
"948","11791","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1406.42500002286,1,NA,"hindi","A","6","1","1","pre-test","sona"
"949","11791","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1348.58499999973,1,NA,"hindi","A","24","0","0","pre-test","sona"
"950","11791","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1172.16000001645,1,NA,"native","A","33","0","1","pre-test","sona"
"951","11791","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1516.07000001241,1,NA,"hindi","A","3","1","1","pre-test","sona"
"952","11791","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,2364.34500000905,1,NA,"hindi","A","21","0","0","pre-test","sona"
"953","11791","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1208.37000000756,1,NA,"native","A","27","0","1","pre-test","sona"
"954","11791","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1569.64000000153,1,NA,"hindi","A","15","0","1","pre-test","sona"
"955","11791","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,2276.06999999261,1,NA,"hindi","A","10","1","0","pre-test","sona"
"956","11791","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,825.920000002952,1,NA,"native","A","29","0","1","pre-test","sona"
"957","11791","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1317.89000000572,1,NA,"hindi","A","5","1","1","pre-test","sona"
"958","11791","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1944.02500000433,1,NA,"hindi","A","19","0","0","pre-test","sona"
"959","11791","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1027.29500000714,1,NA,"native","A","34","0","1","pre-test","sona"
"960","11791","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1204.8150000046,1,NA,"hindi","A","17","0","1","pre-test","sona"
"961","11791","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1590.19000001717,1,NA,"hindi","A","8","1","0","pre-test","sona"
"962","11791","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,948.595000023488,1,NA,"native","A","32","0","1","pre-test","sona"
"963","11791","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","y","y",1,1413.90000001411,1,NA,"hindi","A","14","0","1","pre-test","sona"
"964","58add914ef58a9000119d98c","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1918.77999999997,1,NA,"hindi","A","10","1","0","post-test","prolific"
"965","58add914ef58a9000119d98c","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,915.114999996149,1,NA,"native","A","29","0","1","post-test","prolific"
"966","58add914ef58a9000119d98c","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1157.28500000114,1,NA,"hindi","A","5","1","1","post-test","prolific"
"967","58add914ef58a9000119d98c","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1453.99500000349,1,NA,"hindi","A","19","0","0","post-test","prolific"
"968","58add914ef58a9000119d98c","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1227.30000000593,1,NA,"native","A","34","0","1","post-test","prolific"
"969","58add914ef58a9000119d98c","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,963.065000003553,1,NA,"hindi","A","17","0","1","post-test","prolific"
"970","58add914ef58a9000119d98c","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1403.15499999997,1,NA,"hindi","A","8","1","0","post-test","prolific"
"971","58add914ef58a9000119d98c","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1570.39000000077,1,NA,"native","A","32","0","1","post-test","prolific"
"972","58add914ef58a9000119d98c","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1551.65999999736,1,NA,"hindi","A","14","0","1","post-test","prolific"
"973","58add914ef58a9000119d98c","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1366.9299999965,1,NA,"native","A","26","0","1","post-test","prolific"
"974","58add914ef58a9000119d98c","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1278.87499999633,1,NA,"hindi","A","9","1","0","post-test","prolific"
"975","58add914ef58a9000119d98c","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1028.19000000454,1,NA,"native","A","30","0","1","post-test","prolific"
"976","58add914ef58a9000119d98c","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,2246.74000000232,1,NA,"hindi","A","23","0","0","post-test","prolific"
"977","58add914ef58a9000119d98c","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1782.06499999942,1,NA,"hindi","A","11","1","0","post-test","prolific"
"978","58add914ef58a9000119d98c","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1561.36499999411,1,NA,"hindi","A","18","0","1","post-test","prolific"
"979","58add914ef58a9000119d98c","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1570.07000000158,1,NA,"native","A","35","0","1","post-test","prolific"
"980","58add914ef58a9000119d98c","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1613.89500000223,1,NA,"hindi","A","20","0","0","post-test","prolific"
"981","58add914ef58a9000119d98c","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1413.34000000643,1,NA,"hindi","A","2","1","1","post-test","prolific"
"982","58add914ef58a9000119d98c","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1422.7400000018,1,NA,"hindi","A","4","1","1","post-test","prolific"
"983","58add914ef58a9000119d98c","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1868.76999999367,1,NA,"hindi","A","22","0","0","post-test","prolific"
"984","58add914ef58a9000119d98c","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1513.76499999606,1,NA,"native","A","25","0","1","post-test","prolific"
"985","58add914ef58a9000119d98c","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1521.95999999822,1,NA,"hindi","A","7","1","0","post-test","prolific"
"986","58add914ef58a9000119d98c","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1307.77499999385,1,NA,"native","A","31","0","1","post-test","prolific"
"987","58add914ef58a9000119d98c","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,936.804999997548,1,NA,"native","A","28","0","1","post-test","prolific"
"988","58add914ef58a9000119d98c","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1589.89999999903,1,NA,"hindi","A","13","0","1","post-test","prolific"
"989","58add914ef58a9000119d98c","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1431.77000000287,1,NA,"hindi","A","1","1","1","post-test","prolific"
"990","58add914ef58a9000119d98c","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1320.18500000413,1,NA,"hindi","A","16","0","1","post-test","prolific"
"991","58add914ef58a9000119d98c","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1951.58000000083,1,NA,"hindi","A","12","1","0","post-test","prolific"
"992","58add914ef58a9000119d98c","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1685.95500000083,1,NA,"native","A","36","0","1","post-test","prolific"
"993","58add914ef58a9000119d98c","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1690.15499999659,1,NA,"hindi","A","6","1","1","post-test","prolific"
"994","58add914ef58a9000119d98c","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1684.64000000677,1,NA,"hindi","A","24","0","0","post-test","prolific"
"995","58add914ef58a9000119d98c","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1118.47500000295,1,NA,"native","A","33","0","1","post-test","prolific"
"996","58add914ef58a9000119d98c","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1184.76499999815,1,NA,"hindi","A","3","1","1","post-test","prolific"
"997","58add914ef58a9000119d98c","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1420.06499999843,1,NA,"hindi","A","21","0","0","post-test","prolific"
"998","58add914ef58a9000119d98c","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1177.51000000135,1,NA,"native","A","27","0","1","post-test","prolific"
"999","58add914ef58a9000119d98c","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1209.30500000395,1,NA,"hindi","A","15","0","1","post-test","prolific"
"1000","5b408780c2e381000176157b","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,2432.46000004001,1,NA,"hindi","B","10","1","0","post-test","prolific"
"1001","5b408780c2e381000176157b","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1031.81499999482,1,NA,"native","B","29","0","1","post-test","prolific"
"1002","5b408780c2e381000176157b","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1074.69999999739,1,NA,"hindi","B","5","1","1","post-test","prolific"
"1003","5b408780c2e381000176157b","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1272.21500000451,1,NA,"hindi","B","19","0","0","post-test","prolific"
"1004","5b408780c2e381000176157b","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,982.795000076294,1,NA,"native","B","34","0","1","post-test","prolific"
"1005","5b408780c2e381000176157b","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1589.35999998357,1,NA,"hindi","B","17","0","1","post-test","prolific"
"1006","5b408780c2e381000176157b","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1058.54499991983,1,NA,"hindi","B","8","1","0","post-test","prolific"
"1007","5b408780c2e381000176157b","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1333.31000001635,1,NA,"native","B","32","0","1","post-test","prolific"
"1008","5b408780c2e381000176157b","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1981.75499995705,1,NA,"hindi","B","14","0","1","post-test","prolific"
"1009","5b408780c2e381000176157b","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1378.27999994624,1,NA,"hindi","B","12","1","0","post-test","prolific"
"1010","5b408780c2e381000176157b","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1492.07999999635,1,NA,"native","B","36","0","1","post-test","prolific"
"1011","5b408780c2e381000176157b","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1840.94499994535,1,NA,"hindi","B","6","1","1","post-test","prolific"
"1012","5b408780c2e381000176157b","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,2270.00000001863,1,NA,"hindi","B","24","0","0","post-test","prolific"
"1013","5b408780c2e381000176157b","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1510.23499993607,1,NA,"native","B","33","0","1","post-test","prolific"
"1014","5b408780c2e381000176157b","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1120.83999998868,1,NA,"hindi","B","3","1","1","post-test","prolific"
"1015","5b408780c2e381000176157b","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1356.29999998491,1,NA,"hindi","B","21","0","0","post-test","prolific"
"1016","5b408780c2e381000176157b","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1012.92000000831,1,NA,"native","B","27","0","1","post-test","prolific"
"1017","5b408780c2e381000176157b","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,2039.5449999487,1,NA,"hindi","B","15","0","1","post-test","prolific"
"1018","5b408780c2e381000176157b","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1416.36499995366,1,NA,"hindi","B","4","1","1","post-test","prolific"
"1019","5b408780c2e381000176157b","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1648.25500000734,1,NA,"hindi","B","22","0","0","post-test","prolific"
"1020","5b408780c2e381000176157b","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,825.079999980517,1,NA,"native","B","25","0","1","post-test","prolific"
"1021","5b408780c2e381000176157b","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1717.78999990784,1,NA,"hindi","B","7","1","0","post-test","prolific"
"1022","5b408780c2e381000176157b","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1303.45500004478,1,NA,"native","B","31","0","1","post-test","prolific"
"1023","5b408780c2e381000176157b","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1235.86999997497,1,NA,"native","B","28","0","1","post-test","prolific"
"1024","5b408780c2e381000176157b","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1410.26499995496,1,NA,"hindi","B","13","0","1","post-test","prolific"
"1025","5b408780c2e381000176157b","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1322.16999994125,1,NA,"hindi","B","1","1","1","post-test","prolific"
"1026","5b408780c2e381000176157b","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1245.68499997258,1,NA,"hindi","B","16","0","1","post-test","prolific"
"1027","5b408780c2e381000176157b","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1142.71500008181,1,NA,"native","B","26","0","1","post-test","prolific"
"1028","5b408780c2e381000176157b","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1323.4550000634,1,NA,"hindi","B","9","1","0","post-test","prolific"
"1029","5b408780c2e381000176157b","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1250.52000000142,1,NA,"native","B","30","0","1","post-test","prolific"
"1030","5b408780c2e381000176157b","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1347.94000000693,1,NA,"hindi","B","23","0","0","post-test","prolific"
"1031","5b408780c2e381000176157b","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1590.01000004355,1,NA,"hindi","B","11","1","0","post-test","prolific"
"1032","5b408780c2e381000176157b","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1370.14000001363,1,NA,"hindi","B","18","0","1","post-test","prolific"
"1033","5b408780c2e381000176157b","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1131.37499999721,1,NA,"native","B","35","0","1","post-test","prolific"
"1034","5b408780c2e381000176157b","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1319.35499992687,1,NA,"hindi","B","20","0","0","post-test","prolific"
"1035","5b408780c2e381000176157b","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1149.14999995381,1,NA,"hindi","B","2","1","1","post-test","prolific"
"1036","59a426b35fd74b0001abfa4f","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,663,1,NA,"hindi","B","12","1","0","post-test","prolific"
"1037","59a426b35fd74b0001abfa4f","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,388,1,NA,"native","B","36","0","1","post-test","prolific"
"1038","59a426b35fd74b0001abfa4f","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,794,1,NA,"hindi","B","6","1","1","post-test","prolific"
"1039","59a426b35fd74b0001abfa4f","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,509,1,NA,"hindi","B","24","0","0","post-test","prolific"
"1040","59a426b35fd74b0001abfa4f","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,377,1,NA,"native","B","33","0","1","post-test","prolific"
"1041","59a426b35fd74b0001abfa4f","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,504,1,NA,"hindi","B","3","1","1","post-test","prolific"
"1042","59a426b35fd74b0001abfa4f","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,955,1,NA,"hindi","B","21","0","0","post-test","prolific"
"1043","59a426b35fd74b0001abfa4f","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,372,1,NA,"native","B","27","0","1","post-test","prolific"
"1044","59a426b35fd74b0001abfa4f","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,921,1,NA,"hindi","B","15","0","1","post-test","prolific"
"1045","59a426b35fd74b0001abfa4f","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,311,1,NA,"hindi","B","10","1","0","post-test","prolific"
"1046","59a426b35fd74b0001abfa4f","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,551,1,NA,"native","B","29","0","1","post-test","prolific"
"1047","59a426b35fd74b0001abfa4f","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,563,1,NA,"hindi","B","5","1","1","post-test","prolific"
"1048","59a426b35fd74b0001abfa4f","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,788,1,NA,"hindi","B","19","0","0","post-test","prolific"
"1049","59a426b35fd74b0001abfa4f","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,334,1,NA,"native","B","34","0","1","post-test","prolific"
"1050","59a426b35fd74b0001abfa4f","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,611,1,NA,"hindi","B","17","0","1","post-test","prolific"
"1051","59a426b35fd74b0001abfa4f","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1087,1,NA,"hindi","B","8","1","0","post-test","prolific"
"1052","59a426b35fd74b0001abfa4f","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,366,1,NA,"native","B","32","0","1","post-test","prolific"
"1053","59a426b35fd74b0001abfa4f","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1037,1,NA,"hindi","B","14","0","1","post-test","prolific"
"1054","59a426b35fd74b0001abfa4f","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,360,1,NA,"native","B","26","0","1","post-test","prolific"
"1055","59a426b35fd74b0001abfa4f","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,808,1,NA,"hindi","B","9","1","0","post-test","prolific"
"1056","59a426b35fd74b0001abfa4f","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,511,1,NA,"native","B","30","0","1","post-test","prolific"
"1057","59a426b35fd74b0001abfa4f","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,707,1,NA,"hindi","B","23","0","0","post-test","prolific"
"1058","59a426b35fd74b0001abfa4f","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,551,1,NA,"hindi","B","11","1","0","post-test","prolific"
"1059","59a426b35fd74b0001abfa4f","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,956,1,NA,"hindi","B","18","0","1","post-test","prolific"
"1060","59a426b35fd74b0001abfa4f","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,398,1,NA,"native","B","35","0","1","post-test","prolific"
"1061","59a426b35fd74b0001abfa4f","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,992,1,NA,"hindi","B","20","0","0","post-test","prolific"
"1062","59a426b35fd74b0001abfa4f","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,859,1,NA,"hindi","B","2","1","1","post-test","prolific"
"1063","59a426b35fd74b0001abfa4f","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,644,1,NA,"hindi","B","4","1","1","post-test","prolific"
"1064","59a426b35fd74b0001abfa4f","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,709,1,NA,"hindi","B","22","0","0","post-test","prolific"
"1065","59a426b35fd74b0001abfa4f","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,596,1,NA,"native","B","25","0","1","post-test","prolific"
"1066","59a426b35fd74b0001abfa4f","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,849,1,NA,"hindi","B","7","1","0","post-test","prolific"
"1067","59a426b35fd74b0001abfa4f","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,350,1,NA,"native","B","31","0","1","post-test","prolific"
"1068","59a426b35fd74b0001abfa4f","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,470,1,NA,"native","B","28","0","1","post-test","prolific"
"1069","59a426b35fd74b0001abfa4f","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","y","y",1,1103,1,NA,"hindi","B","13","0","1","post-test","prolific"
